"sku","brand","product_name","category","launch_year","msrp","component","component_code","supplier","component_cost","claim_id","failed_component","claim_date","days_in_service","repair_cost","resolution","failure_symptom","master_id"
"PHN-NIM-0016","Nimbus","Nimbus X1","Smartphone",2021,1217.61,"Charging Port","CHG","Foxlink Corp",5.87,"WC-02739","Battery","2025-11-27",781,44.16,"Refunded","Battery drains fast",17398
"PHN-NIM-0016","Nimbus","Nimbus X1","Smartphone",2021,1217.61,"Camera Module","CAM","Delta Electronics",42.71,"WC-02739","Battery","2025-11-27",781,44.16,"Refunded","Battery drains fast",17399
"PHN-NIM-0016","Nimbus","Nimbus X1","Smartphone",2021,1217.61,"Battery","BAT","Wistron",15.21,"WC-02739","Battery","2025-11-27",781,44.16,"Refunded","Battery drains fast",17400
"PHN-NIM-0016","Nimbus","Nimbus X1","Smartphone",2021,1217.61,"OLED Display","OLD","Quanta Computer",146.08,"WC-02739","Battery","2025-11-27",781,44.16,"Refunded","Battery drains fast",17401
"PHN-NIM-0016","Nimbus","Nimbus X1","Smartphone",2021,1217.61,"Logic Board","LB","Pegatron",95.84,"WC-02739","Battery","2025-11-27",781,44.16,"Refunded","Battery drains fast",17402
"WCH-ZEN-0018","Zenith","Zenith Pulse Band 2","Smartwatch",2025,472.20,"Strap/Band","STR","Pegatron",8.32,"WC-02740","Display","2026-03-20",815,77.27,"Repaired","Not charging",17403
"WCH-ZEN-0018","Zenith","Zenith Pulse Band 2","Smartwatch",2025,472.20,"Sensor Module","SEN","Pegatron",5.67,"WC-02740","Display","2026-03-20",815,77.27,"Repaired","Not charging",17404
"WCH-ZEN-0018","Zenith","Zenith Pulse Band 2","Smartwatch",2025,472.20,"Battery","BAT","Foxlink Corp",12.89,"WC-02740","Display","2026-03-20",815,77.27,"Repaired","Not charging",17405
"WCH-ZEN-0018","Zenith","Zenith Pulse Band 2","Smartwatch",2025,472.20,"Display","DSP","Pegatron",27.07,"WC-02740","Display","2026-03-20",815,77.27,"Repaired","Not charging",17406
"WCH-ZEN-0018","Zenith","Zenith Pulse Band 2","Smartwatch",2025,472.20,"Logic Board","LB","Foxlink Corp",35.79,"WC-02740","Display","2026-03-20",815,77.27,"Repaired","Not charging",17407
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"Speaker Unit","SPK","Quanta Computer",9.75,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17408
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"Charging Port","CHG","Quanta Computer",9.39,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17409
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"Camera Module","CAM","Quanta Computer",20.73,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17410
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"Battery","BAT","Foxlink Corp",31.22,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17411
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"OLED Display","OLD","Wistron",89.04,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17412
"PHN-SOL-0006","Solace","Solace X1 Pro","Smartphone",2022,975.48,"Logic Board","LB","Luxshare ICT",139.22,"WC-02741","Logic Board","2025-03-02",539,334.77,"Refunded","Overheating",17413
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Webcam Module","CAM","Quanta Computer",9.00,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17414
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Cooling Fan","FAN","Foxlink Corp",6.25,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17415
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Keyboard Assembly","KB","Luxshare ICT",30.67,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17416
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"RAM Module","RAM","Luxshare ICT",62.01,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17417
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"SSD Storage","SSD","Delta Electronics",60.72,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17418
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Battery","BAT","Pegatron",65.49,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17419
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Display Panel","DSP","Pegatron",57.82,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17420
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Motherboard","MB","Luxshare ICT",157.39,"WC-02742","Motherboard","2024-01-17",793,387.35,"Repaired","Malfunctioning",17421
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Charging Port","CHG","Luxshare ICT",10.62,"WC-02743","Battery","2024-01-14",349,60.85,"Pending","Unresponsive",17422
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Speaker Unit","SPK","Pegatron",3.88,"WC-02743","Battery","2024-01-14",349,60.85,"Pending","Unresponsive",17423
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Battery","BAT","Luxshare ICT",24.91,"WC-02743","Battery","2024-01-14",349,60.85,"Pending","Unresponsive",17424
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Touch Display","TDS","Quanta Computer",54.91,"WC-02743","Battery","2024-01-14",349,60.85,"Pending","Unresponsive",17425
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Logic Board","LB","Delta Electronics",176.38,"WC-02743","Battery","2024-01-14",349,60.85,"Pending","Unresponsive",17426
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Webcam Module","CAM","Pegatron",3.01,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17427
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Cooling Fan","FAN","Pegatron",8.35,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17428
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Keyboard Assembly","KB","Wistron",15.75,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17429
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"RAM Module","RAM","Pegatron",54.33,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17430
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"SSD Storage","SSD","Wistron",34.45,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17431
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Battery","BAT","Foxlink Corp",41.87,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17432
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Display Panel","DSP","Luxshare ICT",82.73,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17433
"LAP-NIM-0006","Nimbus","Nimbus Air 13","Laptop",2024,1345.58,"Motherboard","MB","Luxshare ICT",213.99,"WC-02744","Motherboard","2024-03-14",504,368.76,"Pending","Overheating",17434
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Webcam Module","CAM","Quanta Computer",11.74,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17435
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Cooling Fan","FAN","Pegatron",16.12,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17436
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Keyboard Assembly","KB","Wistron",13.28,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17437
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"RAM Module","RAM","Wistron",41.41,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17438
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"SSD Storage","SSD","Luxshare ICT",84.71,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17439
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Battery","BAT","Quanta Computer",23.76,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17440
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Display Panel","DSP","Foxlink Corp",101.96,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17441
"LAP-ZEN-0026","Zenith","Zenith Pro 14","Laptop",2021,715.86,"Motherboard","MB","Quanta Computer",100.39,"WC-02745","Motherboard","2025-01-19",409,151.39,"Refunded","Won't power on",17442
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Charging Port","CHG","Foxlink Corp",4.75,"WC-02746","Logic Board","2024-01-03",924,430.39,"Repaired","Not charging",17443
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Speaker Unit","SPK","Pegatron",3.52,"WC-02746","Logic Board","2024-01-03",924,430.39,"Repaired","Not charging",17444
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Battery","BAT","Foxlink Corp",18.52,"WC-02746","Logic Board","2024-01-03",924,430.39,"Repaired","Not charging",17445
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Touch Display","TDS","Wistron",38.43,"WC-02746","Logic Board","2024-01-03",924,430.39,"Repaired","Not charging",17446
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Logic Board","LB","Wistron",159.27,"WC-02746","Logic Board","2024-01-03",924,430.39,"Repaired","Not charging",17447
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Speaker Unit","SPK","Luxshare ICT",9.68,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17448
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Charging Port","CHG","Foxlink Corp",7.92,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17449
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Camera Module","CAM","Delta Electronics",36.39,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17450
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Battery","BAT","Delta Electronics",26.11,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17451
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"OLED Display","OLD","Wistron",70.65,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17452
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Logic Board","LB","Quanta Computer",124.27,"WC-02747","Camera Module","2026-04-09",528,106.98,"Refunded","Overheating",17453
"TAB-SOL-0014","Solace","Solace Canvas 11","Tablet",2021,661.21,"Charging Port","CHG","Pegatron",3.37,"WC-02748","Battery","2025-04-27",894,41.54,"Pending","Cracked/damaged",17454
"TAB-SOL-0014","Solace","Solace Canvas 11","Tablet",2021,661.21,"Speaker Unit","SPK","Delta Electronics",9.77,"WC-02748","Battery","2025-04-27",894,41.54,"Pending","Cracked/damaged",17455
"TAB-SOL-0014","Solace","Solace Canvas 11","Tablet",2021,661.21,"Battery","BAT","Delta Electronics",15.45,"WC-02748","Battery","2025-04-27",894,41.54,"Pending","Cracked/damaged",17456
"TAB-SOL-0014","Solace","Solace Canvas 11","Tablet",2021,661.21,"Touch Display","TDS","Wistron",48.30,"WC-02748","Battery","2025-04-27",894,41.54,"Pending","Cracked/damaged",17457
"TAB-SOL-0014","Solace","Solace Canvas 11","Tablet",2021,661.21,"Logic Board","LB","Pegatron",55.42,"WC-02748","Battery","2025-04-27",894,41.54,"Pending","Cracked/damaged",17458
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Speaker Unit","SPK","Pegatron",8.23,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17459
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Charging Port","CHG","Quanta Computer",6.30,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17460
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Camera Module","CAM","Luxshare ICT",30.24,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17461
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Battery","BAT","Delta Electronics",20.39,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17462
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"OLED Display","OLD","Luxshare ICT",43.73,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17463
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Logic Board","LB","Delta Electronics",206.29,"WC-02749","Battery","2026-01-05",843,79.81,"Repaired","Malfunctioning",17464
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Webcam Module","CAM","Quanta Computer",9.00,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17465
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Cooling Fan","FAN","Foxlink Corp",6.25,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17466
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Keyboard Assembly","KB","Luxshare ICT",30.67,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17467
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"RAM Module","RAM","Luxshare ICT",62.01,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17468
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"SSD Storage","SSD","Delta Electronics",60.72,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17469
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Battery","BAT","Pegatron",65.49,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17470
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Display Panel","DSP","Pegatron",57.82,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17471
"LAP-ZEN-0030","Zenith","Zenith Force 15 Gaming","Laptop",2021,1156.08,"Motherboard","MB","Luxshare ICT",157.39,"WC-02750","SSD Storage","2026-06-15",744,182.77,"Repaired","Random shutdowns",17472
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Strap/Band","STR","Pegatron",3.45,"WC-02751","Logic Board","2024-01-16",515,140.09,"Replaced","Overheating",17473
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Sensor Module","SEN","Foxlink Corp",7.89,"WC-02751","Logic Board","2024-01-16",515,140.09,"Replaced","Overheating",17474
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Battery","BAT","Delta Electronics",12.35,"WC-02751","Logic Board","2024-01-16",515,140.09,"Replaced","Overheating",17475
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Display","DSP","Foxlink Corp",36.79,"WC-02751","Logic Board","2024-01-16",515,140.09,"Replaced","Overheating",17476
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Logic Board","LB","Quanta Computer",59.46,"WC-02751","Logic Board","2024-01-16",515,140.09,"Replaced","Overheating",17477
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Webcam Module","CAM","Pegatron",3.83,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17478
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Cooling Fan","FAN","Pegatron",18.99,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17479
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Keyboard Assembly","KB","Luxshare ICT",33.93,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17480
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"RAM Module","RAM","Quanta Computer",34.78,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17481
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"SSD Storage","SSD","Quanta Computer",89.66,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17482
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Battery","BAT","Pegatron",20.94,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17483
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Display Panel","DSP","Luxshare ICT",122.61,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17484
"LAP-NIM-0002","Nimbus","Nimbus EliteBook X","Laptop",2024,819.08,"Motherboard","MB","Quanta Computer",120.26,"WC-02752","Motherboard","2024-10-14",304,318.90,"Replaced","Unresponsive",17485
"EAR-SOL-0012","Solace","Solace Buds Air","Wireless Earbuds",2023,105.60,"Bluetooth Chip","BTC","Luxshare ICT",8.32,"WC-02753","Charging Case","2024-03-08",24,48.95,"Replaced","Battery drains fast",17486
"EAR-SOL-0012","Solace","Solace Buds Air","Wireless Earbuds",2023,105.60,"Charging Case","CSE","Wistron",9.15,"WC-02753","Charging Case","2024-03-08",24,48.95,"Replaced","Battery drains fast",17487
"EAR-SOL-0012","Solace","Solace Buds Air","Wireless Earbuds",2023,105.60,"Speaker Driver","SPD","Quanta Computer",10.48,"WC-02753","Charging Case","2024-03-08",24,48.95,"Replaced","Battery drains fast",17488
"EAR-SOL-0012","Solace","Solace Buds Air","Wireless Earbuds",2023,105.60,"Battery","BAT","Luxshare ICT",4.12,"WC-02753","Charging Case","2024-03-08",24,48.95,"Replaced","Battery drains fast",17489
"WCH-EMB-0010","Emberline","Emberline Pulse Band 2","Smartwatch",2022,292.19,"Strap/Band","STR","Luxshare ICT",14.34,"WC-02754","Battery","2025-10-14",214,46.86,"Refunded","Malfunctioning",17490
"WCH-EMB-0010","Emberline","Emberline Pulse Band 2","Smartwatch",2022,292.19,"Sensor Module","SEN","Foxlink Corp",7.24,"WC-02754","Battery","2025-10-14",214,46.86,"Refunded","Malfunctioning",17491
"WCH-EMB-0010","Emberline","Emberline Pulse Band 2","Smartwatch",2022,292.19,"Battery","BAT","Delta Electronics",8.21,"WC-02754","Battery","2025-10-14",214,46.86,"Refunded","Malfunctioning",17492
"WCH-EMB-0010","Emberline","Emberline Pulse Band 2","Smartwatch",2022,292.19,"Display","DSP","Foxlink Corp",48.05,"WC-02754","Battery","2025-10-14",214,46.86,"Refunded","Malfunctioning",17493
"WCH-EMB-0010","Emberline","Emberline Pulse Band 2","Smartwatch",2022,292.19,"Logic Board","LB","Luxshare ICT",63.99,"WC-02754","Battery","2025-10-14",214,46.86,"Refunded","Malfunctioning",17494
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Webcam Module","CAM","Pegatron",9.93,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17495
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Cooling Fan","FAN","Quanta Computer",19.71,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17496
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Keyboard Assembly","KB","Luxshare ICT",27.76,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17497
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"RAM Module","RAM","Pegatron",66.00,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17498
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"SSD Storage","SSD","Foxlink Corp",67.41,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17499
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Battery","BAT","Quanta Computer",48.77,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17500
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Display Panel","DSP","Quanta Computer",150.59,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17501
"LAP-ZEN-0031","Zenith","Zenith Studio 16","Laptop",2023,1672.87,"Motherboard","MB","Foxlink Corp",66.30,"WC-02755","Cooling Fan","2024-04-27",741,59.06,"Repaired","Cracked/damaged",17502
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"Speaker Unit","SPK","Delta Electronics",9.45,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17503
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"Charging Port","CHG","Luxshare ICT",10.09,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17504
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"Camera Module","CAM","Delta Electronics",50.88,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17505
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"Battery","BAT","Quanta Computer",23.50,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17506
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"OLED Display","OLD","Foxlink Corp",78.15,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17507
"PHN-SOL-0035","Solace","Solace Nova 5","Smartphone",2024,398.73,"Logic Board","LB","Quanta Computer",193.23,"WC-02756","Battery","2025-07-09",491,73.55,"Pending","Won't power on",17508
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Speaker Unit","SPK","Delta Electronics",9.06,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17509
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Charging Port","CHG","Quanta Computer",3.92,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17510
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Camera Module","CAM","Foxlink Corp",44.40,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17511
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Battery","BAT","Foxlink Corp",26.24,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17512
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"OLED Display","OLD","Delta Electronics",95.81,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17513
"PHN-EMB-0013","Emberline","Emberline X1","Smartphone",2025,986.47,"Logic Board","LB","Delta Electronics",141.29,"WC-02757","Logic Board","2024-08-26",613,367.78,"Replaced","Malfunctioning",17514
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Webcam Module","CAM","Quanta Computer",3.42,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17515
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Cooling Fan","FAN","Foxlink Corp",9.51,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17516
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Keyboard Assembly","KB","Quanta Computer",27.22,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17517
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"RAM Module","RAM","Pegatron",81.42,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17518
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"SSD Storage","SSD","Pegatron",62.89,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17519
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Battery","BAT","Foxlink Corp",24.38,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17520
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Display Panel","DSP","Luxshare ICT",126.24,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17521
"LAP-SOL-0029","Solace","Solace Pro 14","Laptop",2022,1148.33,"Motherboard","MB","Delta Electronics",174.11,"WC-02758","Battery","2024-01-17",153,58.56,"Replaced","Malfunctioning",17522
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Speaker Unit","SPK","Pegatron",8.23,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17523
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Charging Port","CHG","Quanta Computer",6.30,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17524
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Camera Module","CAM","Luxshare ICT",30.24,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17525
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Battery","BAT","Delta Electronics",20.39,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17526
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"OLED Display","OLD","Luxshare ICT",43.73,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17527
"PHN-VOR-0029","Vortexa","Vortexa X1","Smartphone",2024,791.76,"Logic Board","LB","Delta Electronics",206.29,"WC-02759","Logic Board","2024-06-16",309,488.83,"Pending","Random shutdowns",17528
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Webcam Module","CAM","Quanta Computer",3.27,"WC-02760","Webcam Module","2025-01-25",369,31.30,"Refunded","Not charging",17529
